u,v,key,osmid,name,highway,length,speed_kph,travel_time,lanes,maxspeed,oneway
10203859923,10203860051,0,1232448071,Calea Bogdăneștilor,secondary,27.27292880006466,50.0,1.9636508736046556,2,RO:urban,True
10203859928,315139220,0,30877036,Strada Eugen Todoran,residential,72.48930794478919,50.0,5.219230172024822,2,RO:urban,False
10203859928,10203860010,0,1115703858,Calea Bogdăneștilor,secondary,142.65056775296543,50.0,10.27084087821351,2,RO:urban,True
10203859934,10203860021,0,1147637178,Calea Bogdăneștilor,secondary,113.36440423333019,50.0,8.162237104799773,2,RO:urban,True
10203859934,357994346,0,1200910357,Strada Martir Colonel Ioan Uță,residential,110.00033456629507,50.0,7.920024088773245,2,RO:urban,False
10203859938,2063686986,0,308194172,Calea Bogdăneștilor,secondary,124.92681066156206,50.0,8.994730367632469,4,50,False
10203859938,10280461889,0,1124200711,Calea Bogdăneștilor,secondary,46.1562184288821,50.0,3.323247726879511,2,RO:urban,True
10203859942,270463121,0,24891398,Strada Banul Mărăcine,residential,125.35190990932452,50.0,9.025337513471365,2,RO:urban,False
10203859942,10203859943,0,"[1232448064, 1147637178]",Calea Bogdăneștilor,secondary,84.80008565897549,50.0,6.105606167446236,"['2', '3']",RO:urban,True
10203859943,357997278,0,1115703854,Strada Ion Pop-Reteganul,residential,122.07060951567215,50.0,8.789083885128395,2,RO:urban,False
10203859943,2070667854,0,1232448064,Calea Bogdăneștilor,secondary,72.62582019307374,50.0,5.229059053901309,3,RO:urban,True
10203860010,315142364,0,1067903066,Strada Amzei,residential,68.42933137343664,50.0,4.926911858887438,2,RO:urban,False
10203860010,10203860054,0,1115703858,Calea Bogdăneștilor,secondary,146.47789512375743,50.0,10.546408448910537,2,RO:urban,True
10203860012,357994452,0,31959298,Strada Alexandru Lăpușneanu,residential,99.15792331563563,50.0,7.139370478725765,2,RO:urban,False
10203860012,10203860061,0,1232448067,Calea Bogdăneștilor,secondary,100.07298437101204,50.0,7.2052548747128675,2,RO:urban,True
10203860012,2071416740,0,1449407967,Strada Alexandru Lăpușneanu,residential,17.36789325290206,50.0,1.2504883142089482,2,RO:urban,False
10203860021,10203859942,0,1147637178,Calea Bogdăneștilor,secondary,126.31651432894863,50.0,9.094789031684302,2,RO:urban,True
10203860021,357994345,0,1200910358,Strada Zalău,residential,116.40678462754776,50.0,8.381288493183439,2,RO:urban,False
10203860026,10203859934,0,1147637178,Calea Bogdăneștilor,secondary,85.08470461119747,50.0,6.126098732006218,2,RO:urban,True
10203860026,2071416764,0,1200910356,Strada Macilor,residential,16.8379467316287,50.0,1.2123321646772667,2,RO:urban,False
10203860044,2071424512,0,1115703858,Calea Bogdăneștilor,secondary,148.5733981083765,50.0,10.697284663803108,2,RO:urban,True
10203860044,314854657,0,1232442348,Strada Tacit,residential,92.83566125295576,50.0,6.684167610212815,2,RO:urban,False
10203860048,358002492,0,31959694,Strada Umbrei,residential,146.0547229161235,50.0,10.515940049960893,2,RO:urban,False
10203860048,10203860044,0,1252129856,Calea Bogdăneștilor,secondary,107.8006700258083,50.0,7.7616482418581985,2,RO:urban,True
10203860051,358002529,0,1232448070,Strada Adam Müller Guttenbrunn,residential,42.99704400790854,50.0,3.095787168569415,2,RO:urban,False
10203860051,10203860048,0,1252129856,Calea Bogdăneștilor,secondary,117.0792929961745,50.0,8.429709095724565,2,RO:urban,True
10203860051,2071424497,0,1416989778,Strada Adam Müller Guttenbrunn,residential,15.626985403446218,50.0,1.1251429490481277,2,RO:urban,False
10203860054,2071416765,0,24386071,Strada Grigore Alexandrescu,tertiary,15.914788908955458,50.0,1.1458648014447932,2,RO:urban,False
10203860054,10203860069,0,1115703858,Calea Bogdăneștilor,secondary,158.31192648300762,50.0,11.39845870677655,2,RO:urban,True
10203860057,10203860026,0,1232448065,Calea Bogdăneștilor,secondary,58.40915448257685,50.0,4.205459122745533,3,RO:urban,True
10203860057,270458116,0,207255173,Strada Căpitan Dan,residential,123.76548475066325,50.0,8.911114902047755,2,RO:urban,False
10203860061,318835571,0,217111821,Strada Măslinului,residential,117.67978016307117,50.0,8.472944171741124,2,RO:urban,False
10203860061,10203860057,0,1232448067,Calea Bogdăneștilor,secondary,131.48723504089534,50.0,9.467080922944465,2,RO:urban,True
10203860069,10203860012,0,"[1115703858, 1232448066]",Calea Bogdăneștilor,secondary,141.3218613123664,50.0,10.175174014490382,"['2', '3']",RO:urban,True
10203860069,357994453,0,1115711736,Strada Bârzava,residential,59.551638962426594,50.0,4.287718005294715,2,RO:urban,False
10207799898,4911591146,0,374260086,Strada Locotenent Ovidiu Balea,unclassified,80.88120574425827,36.666666666666664,7.941063836708994,2,,False
10207799898,1322474690,0,1116055365,Strada Locotenent Ovidiu Balea,unclassified,50.91462795519923,36.666666666666664,4.998890744692289,1,,True
10273698609,10273698611,0,1123376699,Strada Elefsina,residential,123.12269442445906,48.0426739023187,9.225999802368625,,,False
10273698611,13027051836,0,1123376700,Strada Veszprém,residential,49.217603570366116,48.0426739023187,3.688041452762823,,,False
10273698611,13027051838,0,1123376700,Strada Veszprém,residential,27.996144614596847,48.0426739023187,2.0978457780570032,,,False
10273698611,10273698609,0,1123376699,Strada Elefsina,residential,123.12269442445906,48.0426739023187,9.225999802368625,,,False
10273698612,9713833719,0,196857047,Strada Armoniei,tertiary,82.50076274373869,30.0,9.900091529248643,,30,True
10273698612,13027051838,0,1123376700,Strada Veszprém,residential,83.68803517830408,48.0426739023187,6.27102744644182,,,False
10273698617,9713833719,0,1123376703,Strada George Emil Palade,residential,80.00881145064787,48.0426739023187,5.995330772137372,,,False
10273698617,13027051838,0,1417593057,unnamed,residential,80.84214749155154,48.0426739023187,6.057775459403382,,,False
10273698617,13027051837,0,"[1057166099, 1123376703]",Strada George Emil Palade,residential,76.07575455808086,48.0426739023187,5.700613520511669,,,False
10273741520,1316876399,0,541442733,Strada Napoli,unclassified,152.70581524966843,15.0,36.64939565992042,,15,False
10273741520,268432453,0,541442733,Strada Napoli,unclassified,4.706862442779691,15.0,1.129646986267126,,15,False
10273741520,268432454,0,1123382155,Strada Parma,residential,309.0708109973531,15.0,74.17699463936474,,15,False
10273741521,10273741525,0,1123382156,unnamed,unclassified,13.276269259540193,36.666666666666664,1.3034882545730373,,,False
10273741521,268432453,0,116908200,unnamed,unclassified,137.44288193039603,36.666666666666664,13.494392044075248,,,False
10273741521,10273741531,0,1123382156,unnamed,unclassified,39.89998234726413,36.666666666666664,3.917452812276842,,,False
10273741525,10273741521,0,1123382156,unnamed,unclassified,13.276269259540193,36.666666666666664,1.3034882545730373,,,False
10273741530,10273741531,0,1123382156,unnamed,unclassified,26.08428630562286,36.666666666666664,2.561002655461154,,,False
10273741531,10273741521,0,1123382156,unnamed,unclassified,39.89998234726413,36.666666666666664,3.917452812276842,,,False
10273741531,10273741530,0,1123382156,unnamed,unclassified,26.08428630562286,36.666666666666664,2.561002655461154,,,False
10273741531,9832856229,0,1123382157,unnamed,unclassified,549.943606355392,36.666666666666664,53.9944631694385,,,False
10273912611,10130019440,0,1107063441,Strada Rezistența Bănățeană,residential,97.30647593008938,48.0426739023187,7.291503259384881,,,False
10273912612,10130019440,0,1107063441,Strada Rezistența Bănățeană,residential,12.563233368723655,48.0426739023187,0.9414055558057172,,,False
10274191838,296081435,0,685462039,Strada Constantin Silvestri,residential,251.94665370871542,50.0,18.14015906702751,,RO:urban,False
10274196636,2136817364,0,"[445299032, 684178079, 24900886, 445299031]",Strada Wilhelm Tell,tertiary,388.6835598736442,50.0,27.98521631090238,2,RO:urban,False
10274196636,12010730673,0,1296174621,Strada Wilhelm Tell,tertiary,24.428661052968444,48.236607142857146,1.823162635179431,1,,True
10274357271,13524997105,0,1123456665,Strada Petuniei,residential,135.66885537132168,48.0426739023187,10.166126063878094,,,False
10274357271,13060692289,0,1421234218,Strada Rozmarinului,unclassified,141.24658763844826,50.0,10.169754309968276,2,50,False
10274357271,11185477577,0,1421234218,Strada Rozmarinului,unclassified,150.37332261193012,50.0,10.826879228058969,2,50,False
10274410510,262638195,0,1107047700,Strada Mitropolit Georgije Popović,residential,254.21667740391553,48.0426739023187,19.049315209117164,,,False
10276400281,3041983191,0,1123702058,Calea Martirilor 1989,secondary,8.168087815593145,48.41961852861036,0.6072975589173698,2,,True
10276400281,10276400284,0,1123702059,Strada Mareșal Alexandru Averescu,tertiary,61.80998057968332,50.0,4.4503186017372,1,RO:urban,True
10276400282,10276400281,0,1123702057,Strada Mareșal Constantin Prezan,secondary,11.498896010579617,50.0,0.8279205127617325,2,50,True
10276400282,4416320864,0,"[1123702060, 1123702055]",Calea Martirilor 1989,secondary,94.00737392289398,50.0,6.768530922448367,2,50,True
10276400284,357918181,0,89619279,Strada Mareșal Alexandru Averescu,tertiary,49.53607286528122,50.0,3.566597246300248,,RO:urban,False
10276400284,3041983191,0,1123702061,Strada Mareșal Alexandru Averescu,tertiary,61.479916824861164,50.0,4.426554011390004,2,RO:urban,True
10280461889,2070700294,0,"[96943217, 1229501540]",Bulevardul Cetății,secondary,121.61825674417537,50.0,8.756514485580627,2,50,True
10280461889,2070667867,0,1416989781,Calea Bogdăneștilor,secondary,19.415750351790756,50.0,1.3979340253289345,2,RO:urban,True
10537019542,265584934,0,541442725,Strada Torac,tertiary,27.526849232334946,50.0,1.981933144728116,2,RO:urban,False
10537019542,1245509177,0,108586001,Strada Aviatorilor,residential,159.15440653510217,50.0,11.459117270527356,,RO:urban,False
10537019542,1245501679,0,541442725,Strada Torac,tertiary,51.28836805371833,50.0,3.6927624998677198,2,RO:urban,False
10615946298,2094141142,0,"[376235920, 1138942350]",Piața Mitropolit Alexandru Sterca-Suluțiu,tertiary,88.842903560844,50.0,6.396689056380768,"['2', '1']",RO:urban,True
10615946298,10615946299,0,1138942352,Strada Ștefan cel Mare,tertiary,95.5352734442806,50.0,6.878539687988204,2,RO:urban,False
10615946299,258825816,0,279821113,Strada Școlii,residential,92.56132137468326,50.0,6.664415138977195,2,RO:urban,False
10615946299,10615946298,0,1138942352,Strada Ștefan cel Mare,tertiary,95.5352734442806,50.0,6.878539687988204,2,RO:urban,False
10615946299,264512405,0,1138942353,Strada Ștefan cel Mare,tertiary,139.03679797842312,50.0,10.010649454446465,2,RO:urban,False
10616225816,10616225821,0,1138957466,Bulevardul 3 August 1919,residential,50.948683232149804,48.0426739023187,3.8177571050408803,2,,False
10616225816,10616225870,0,1352319610,Bulevardul 3 August 1919,residential,79.36113511618208,48.0426739023187,5.946798194437439,2,,False
10616225821,1843335669,0,226322195,Piața Romanilor,residential,150.56568073117273,50.0,10.840729012644438,1,RO:urban,True
10616225821,2091289573,0,226322197,Strada Zlatna,residential,101.49707344501354,50.0,7.307789288040976,,RO:urban,False
10616225821,10616225816,0,1138957466,Bulevardul 3 August 1919,residential,50.948683232149804,48.0426739023187,3.8177571050408803,2,,False
10616225821,10616225833,0,1138957466,Bulevardul 3 August 1919,residential,111.57640888614696,48.0426739023187,8.360797586054904,2,,False
10616225833,2017374323,0,226322210,Strada Doctor Gheorghe Marinescu,residential,98.78773630036277,50.0,7.11271701362612,,RO:urban,False
10616225833,10616225821,0,1138957466,Bulevardul 3 August 1919,residential,111.57640888614695,48.0426739023187,8.360797586054902,2,,False
10616225833,10616225837,0,1138957466,Bulevardul 3 August 1919,residential,91.98565713868314,48.0426739023187,6.892796316303222,2,,False
10616225837,2090024414,0,1138957466,Bulevardul 3 August 1919,residential,13.526045231692382,48.0426739023187,1.0135523042097467,2,,False
10616225837,10616225833,0,1138957466,Bulevardul 3 August 1919,residential,91.98565713868314,48.0426739023187,6.892796316303222,2,,False
10616225842,10616233239,0,"[1138957469, 1138957470, 1138960231]",Podul Dacilor,tertiary,69.62632634898571,50.0,5.013095497126972,2,RO:urban,False
10616225842,10616225843,0,1138963521,Strada Dacilor,tertiary,93.7025616097225,50.0,6.74658443590002,2,RO:urban,False
10616225843,10616225844,0,1138963521,Strada Dacilor,tertiary,14.382764328744061,50.0,1.0355590316695724,2,RO:urban,False
10616225843,10616225842,0,1138963521,Strada Dacilor,tertiary,93.70256160972248,50.0,6.7465844359000195,2,RO:urban,False
10616225844,10616225843,0,1138963521,Strada Dacilor,tertiary,14.382764328744061,50.0,1.0355590316695724,2,RO:urban,False
10616225844,30987856,0,851244465,Piața Petru Rareș,residential,106.58042896388234,50.0,7.673790885399529,,RO:urban,False
10616225844,10616225870,0,1138957471,Strada Dacilor,tertiary,180.9913312395325,50.0,13.031375849246341,2,RO:urban,False
10616225854,262634015,0,196206757,Strada Tigrului,residential,18.850559266140486,48.0426739023187,1.4125361443470887,,,True
10616225854,256044508,0,376239093,Strada Andrei Șaguna,primary,17.32108249561322,50.0,1.2471179396841519,2,50,True
10616225854,10616225868,0,1138957475,Strada Ion Mihalache,residential,310.191953020276,50.0,22.333820617459875,2,RO:urban,False
10616225868,10616225869,0,1138957474,Strada Ion Mihalache,residential,80.84783781381111,50.0,5.8210443225944,2,RO:urban,False
10616225868,2377802928,0,110997338,Strada Constantin Titel Petrescu,residential,28.36265671755726,50.0,2.0421112836641226,,RO:urban,True
10616225868,10616225854,0,1138957475,Strada Ion Mihalache,residential,310.1919530202761,50.0,22.33382061745988,2,RO:urban,False
10616225869,10616225868,0,1138957474,Strada Ion Mihalache,residential,80.84783781381111,50.0,5.8210443225944,2,RO:urban,False
10616225869,1840425142,0,"[466043571, 466043566]",Strada Anton Pann,residential,196.45179004162415,50.0,14.14452888299694,1,RO:urban,True
10616225869,10616225870,0,1138957476,Piața Traian,residential,93.08557214316355,50.0,6.7021611943077755,2,RO:urban,False
10616225870,2264477266,0,1138946375,Strada Ștefan cel Mare,tertiary,193.2677636827721,50.0,13.915278985159594,2,RO:urban,False
10616225870,10616225844,0,1138957471,Strada Dacilor,tertiary,180.99133123953249,50.0,13.03137584924634,2,RO:urban,False
10616225870,10616225869,0,1138957476,Piața Traian,residential,93.08557214316355,50.0,6.7021611943077755,2,RO:urban,False
10616225870,10616225816,0,1352319610,Bulevardul 3 August 1919,residential,79.36113511618208,48.0426739023187,5.946798194437439,2,,False
10616233239,1978609349,0,187110919,Splaiul Protopop Meleție Drăghici,residential,521.3762500083064,48.0426739023187,39.06848531882642,,,True
10616233239,10616225842,0,"[1138957469, 1138957470, 1138960231]",Podul Dacilor,tertiary,69.62632634898571,50.0,5.013095497126972,2,RO:urban,False
10616233239,1984964037,0,"[1306865040, 761131739]",Piața Badea Cârțan,tertiary,234.12251248807576,50.0,16.856820899141454,"['2', '1']",50,True
10729435347,1942452166,0,442604333,Bulevardul Sudului,tertiary,73.42586506848399,50.0,5.2866622849308476,4,RO:urban,True
10729435347,264631632,0,"[964039142, 964039143]",Bulevardul Sudului,tertiary,138.87888063585552,50.0,9.999279405781598,4,RO:urban,False
10733249166,3253882895,0,691190716,Calea Sever Bocu,primary,230.5495165039015,50.0,16.59956518828091,4,50,False
10733249166,10733249169,0,1154076919,Calea Sever Bocu,primary,25.2853114851231,50.0,1.8205424269288633,2,50,True
10733249169,456034439,0,23608206,Strada Constructorilor,secondary,95.21749671434621,30.0,11.426099605721545,2,30,False
10799518070,13180292663,0,"[1372098746, 1434023412, 1372098750]",unnamed,residential,66.04440536978987,48.0426739023187,4.948930607290126,,,False
10821787555,1245494755,0,108584687,Strada Bistrei,residential,77.35790429821262,50.0,5.569769109471308,,RO:urban,False
10957696490,291439416,0,1179785900,Strada Duiliu Zamfirescu,residential,110.7557987075887,50.0,7.974417506946387,,RO:urban,False
